2012,7,4,0.128355851903843,0.114127467041111
2014,7,4,0.00274826911896834,0.00261122828161093
2013,8,5,0.142649742823959,0.130433133581127
2011,10,5,0.168079508915522,0.132620896440378
2014,13,5,0.21441150572351,0.194858457537261
2017,1,4,0.224055512721665,0.206781228875369
2016,5,2,0.181530026557012,0.168844621513944
2012,12,2,0.154960775265344,0.119857227840571
2015,2,1,0.218398382559775,0.208746429171568
2012,8,1,0.110937367931705,0.0997567834612754
2014,6,1,0.0863789735393358,0.0826255350954678
2017,13,3,0.252014105171038,0.200989448618467
2017,10,3,0.193509012838118,0.158315203823246
2017,11,1,0.190600522193212,0.148971695112902
2017,11,2,0.0499135329422536,0.0390119792218806
2016,1,2,0.127092425832827,0.116726285612807
2013,4,5,0.118481244281793,0.10910367423356
2016,9,3,0.142347689468565,0.127370910876066
2013,7,2,0.200140865954923,0.181302259981866
2012,4,6,0.141727467342392,0.125819338323702
2017,9,2,0.157985393413256,0.136960936566718
2016,2,5,0.149046180640597,0.134046354536332
2012,6,3,0.127249479068005,0.120606849499529
2012,3,4,0.181812943006973,0.172291393621669
2016,7,4,0.189665674066053,0.165877478543948
2013,11,1,0.162826618612434,0.134524379220503
2013,8,4,0.164260826281732,0.150193430933778
2016,53,0,0.398373113560955,0.283992064703189
2015,2,4,0.129043600562588,0.123340615022685
2017,5,6,0.0928273063611409,0.0847221314511034
2017,6,2,0.196691012737152,0.170847759230963
2012,9,4,0.199161066643839,0.17796221219307
2011,7,0,0.0970464135021097,0.080019100893649
2013,2,5,0.126690946930281,0.112698871854209
2012,2,4,0.203276247207744,0.188917997133113
2014,7,3,0.206225886581048,0.195942552977805
2014,6,4,0.180891493518025,0.173031188421553
2013,2,1,0.144445889698231,0.128492912930286
2017,13,5,0.0867673933746879,0.0691998193537792
2013,11,3,0.164628652336208,0.136013186579465
2015,7,3,0.213851927669737,0.201290985580783
2012,11,0,0.114414414414414,0.0883192249586341
2011,6,4,0.148133399701344,0.133333333333333
2011,1,1,0.140614256245703,0.130615286352991
2013,9,5,0.167642034095453,0.153064949719558
2014,10,4,0.174163003043625,0.146103896103896
2012,1,5,0.196075385730558,0.173286354900705
2015,7,4,0.180075059706585,0.169498057098815
2013,13,3,0.176430748391466,0.130305379786409
2014,1,0,0.176721788115573,0.156968767653942
2015,3,2,0.184383523323309,0.172095300261097
2011,9,5,0.169504872526824,0.147192067698094
2013,13,4,0.167321368100237,0.12357752044619
2016,5,4,0.182472372140838,0.169721115537849
2017,8,1,0.116498740554156,0.0873826533624609
2017,10,1,0.159571917434992,0.130550304932416
2014,2,5,0.0788692454251407,0.0736663493771469
2013,6,2,0.166916055663624,0.15694136681791
2011,52,0,0.505668934240363,0.375
2012,4,1,0.099785923369304,0.0885855020750107
2011,12,2,0.183996048407014,0.147719762062128
2015,3,1,0.0729071963074341,0.0680483028720627
2011,8,0,0.165198877383141,0.141331346249379
2015,6,1,0.112432590001458,0.103799989235158
2017,1,1,0.0561680801850424,0.0518376205215783
2017,8,6,0.10268419395466,0.0770207238590069
2014,11,1,0.154463364293086,0.124822783754483
2014,7,0,0.131705512393637,0.125138093803354
2015,5,1,0.0886457109283196,0.08543015889868
2016,11,2,0.157139285863089,0.12688826834438
2017,6,0,0.0809877972744277,0.0703468018026731
2013,7,5,0.173302194543298,0.156989825044494
2017,1,3,0.248149575944487,0.229017682427865
2015,13,3,0.166840864344571,0.14003019299033
2012,1,3,0.117634876255566,0.103962661297703
2015,10,5,0.090040028255239,0.0812372535690007
2016,1,3,0.150792773879896,0.138493543394982
2016,8,1,0.194219720952046,0.17054902061723
2013,6,6,0.113758790962143,0.106960711898984
2013,2,4,0.164412070759625,0.146253977437084
2011,52,6,0.494331065759637,0.366591928251121
2012,3,0,0.102518296548147,0.0971494102228047
2014,8,0,0.146328695412591,0.130465756116734
